campus_id,campus,state,course_code,market_opportunity,tier,paid_competitors_found,intro1_competitors_found,local_competitors_found,course_specific_competitors,strongest_competitor,strongest_competitor_type,strongest_competitor_price,proven_paid_market,intro_accounting_paid_market_status,paid_academic_market_status,market_validation,university_free_support,competitor_ads_observed,general_accounting_ads_observed,brand_conquest_candidate,nonbrand_search_candidate,top_competitor_keyword_1,top_competitor_keyword_2,top_nonbrand_keyword_1,top_nonbrand_keyword_2,searches_run,sources,data_confidence
102fd422-da6d-47e5-aabe-e5d83c511408,The University of Texas at Austin,TX,ACC 311,81.3,1,19,16,4,3,acc311.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,Wize Prep,Wize Prep accounting,ACC 311 exam 1,ACC 311 practice exam,13,universitytutor.com; wyzant.com; varsitytutors.com; tutorocean.com; superprof.ng; mccombstutor.com; quizlet.com; wizeprep.com,high
26e8e9bc-b64d-4126-8c54-288c9a379a2c,Rutgers University-Newark,NJ,,80.9,1,7,7,2,0,nabainc.org,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,nabainc.org,nabainc.org accounting,Rutgers University-Newark financial accounting exam,Rutgers University-Newark accounting tutoring,8,princetonreview.com; wyzant.com; coursehero.com; nabainc.org; frogtutoring.com; quizlet.com; stuvia.com,high
25bbd83e-03ff-4c69-833e-388ace5857a9,Middle Tennessee State Univ,TN,ACTG 2110,80.8,1,13,8,3,1,acct2110.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,NO,YES,YES,YES,YES,acct2110.com,acct2110.com accounting,ACTG 2110 exam 1,ACTG 2110 practice exam,13,varsitytutors.com; mtsunews.com; joinknack.com; coursehero.com; docsity.com; frogtutoring.com; quizlet.com; studysoup.com,high
95246fc8-1ce6-409e-b454-d03c82766719,Mississippi State University,MS,ACC 2013,80.8,1,13,8,1,2,Quizlet,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACC 2013 exam 1,ACC 2013 practice exam,13,varsitytutors.com; frogtutoring.com; superprof.com; quizlet.com; coursehero.com; stuvia.com; studysoup.com; cliffsnotes.com,high
bb80faac-ecaf-418a-abe3-46582214289e,University of Southern California,CA,BUAD 280,80.6,1,17,14,5,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,BUAD 280 exam 1,BUAD 280 practice exam,13,frogtutoring.com; wyzant.com; varsitytutors.com; tutors.com; meetatutor.com; superprof.com; studocu.com; cfala.org,high
980fcc26-676e-4e05-883e-8ab55867020a,The University of Texas at San Antonio,TX,ACC 2013,80.3,1,14,12,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACC 2013 exam 1,ACC 2013 practice exam,13,superprof.com; princetonreview.com; varsitytutors.com; universitytutor.com; wyzant.com; coursehero.com; cliffsnotes.com; frogtutoring.com,high
46e2c9bf-c4c4-4a7f-bc4a-5fe00bfce1aa,Purdue University W,IN,,80.1,1,4,1,0,0,Course Hero,NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,Purdue University W financial accounting exam,Purdue University W accounting tutoring,8,coursehero.com; springer.com; culturalkeys.us; hal.science,high
840a674c-a046-4267-afb1-4a23d5d1ba82,Georgia Southern University,GA,,79.9,1,7,4,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,georgiatrend.com,georgiatrend.com accounting,Georgia Southern University financial accounting exam,Georgia Southern University accounting tutoring,8,varsitytutors.com; wyzant.com; georgiatrend.com; coursehero.com; frogtutoring.com; princetonreview.com; superprof.com,high
6cad7402-9304-43d7-951a-91aa2b183778,St. John's University,NY,,79.4,1,5,2,0,2,Course Hero,NOTES_MARKETPLACE,,HIGH,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,St. John's University financial accounting exam,St. John's University accounting tutoring,8,varsitytutors.com; princetonreview.com; coursehero.com; cliffsnotes.com; studocu.com,high
f88bae89-d063-4a50-9351-f473303841c8,Florida Gulf Coast University,FL,ACG 2021,79.2,1,15,12,5,2,acg2021fiu.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acg2021fiu.com,acg2021fiu.com accounting,ACG 2021 exam 1,ACG 2021 practice exam,13,wyzant.com; varsitytutors.com; princetonreview.com; acg2021fiu.com; universitytutor.com; studysoup.com; passaccountingclass.com; co.nz,high
42d6ef0d-de7b-48ad-a717-ae341b8d4ea3,Brigham Young University,UT,,79.1,1,14,13,1,2,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Brigham Young University financial accounting exam,Brigham Young University accounting tutoring,8,frogtutoring.com; varsitytutors.com; princetonreview.com; superprof.sg; quizlet.com; atlascpaindex.com; studysoup.com; coursehero.com,high
f6c19503-0373-4c04-9cf1-32f31633a1f4,Bentley University,MA,,78.9,1,8,4,2,0,bentley-vanguard.org,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,bentley-vanguard.org,bentley-vanguard.org accounting,Bentley University financial accounting exam,Bentley University accounting tutoring,8,varsitytutors.com; businesstutoring.com; bentley-vanguard.org; wyzant.com; princetonreview.com; coursehero.com; na-businesspress.com; lga.cpa,high
fea35ec6-5a55-4e27-9fe0-021c0a583253,Georgia State University,GA,ACCT 2101,78.9,1,16,14,4,4,acct2101uga.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct2101uga.com,acct2101uga.com accounting,ACCT 2101 exam 1,ACCT 2101 practice exam,13,wyzant.com; frogtutoring.com; varsitytutors.com; coursehero.com; becker.com; studysoup.com; quizlet.com; acct2101uga.com,high
6cec1e83-5cda-403b-8da6-2b7b004db570,Missouri State University,MO,ACC 201,78.8,1,20,12,5,3,acc201uky.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,acc201uky.com,acc201uky.com accounting,ACC 201 exam 1,ACC 201 practice exam,13,varsitytutors.com; frogtutoring.com; wyzant.com; quizlet.com; coursehero.com; articlegateway.com; acc201uky.com; unlvbap.org,high
af1d8651-43c0-4f2d-82dd-4c1d4a4009cb,Minnesota St Univ Mankato,MN,,78.7,1,6,1,0,0,wdsinet.org,INDIVIDUAL_OR_LOCAL,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,Minnesota St Univ Mankato financial accounting exam,Minnesota St Univ Mankato accounting tutoring,8,wdsinet.org; myconnectsuite.com; worldscientific.com; petersolie.com; siop.org; senate.mn,high
a812801e-bfdf-47fa-af80-4b4ee6fe52fa,SUNYat Buffalo,NY,,78.4,1,3,2,0,0,purplemath.com,INDIVIDUAL_OR_LOCAL,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,SUNYat Buffalo financial accounting exam,SUNYat Buffalo accounting tutoring,8,purplemath.com; varsitytutors.com; wyzant.com,high
83d8767f-45f5-4ebe-9782-06e2077e358e,University of Maryland College,MD,,78.3,1,17,12,5,0,collegeparktutors.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,Knack,Knack accounting,University of Maryland College financial accounting exam,University of Maryland College accounting tutoring,8,joinknack.com; wyzant.com; collegeparktutors.com; universitytutor.com; tutoringprof.com; varsitytutors.com; unifers.ai; princetonreview.com,high
440f7ded-6e38-4620-b284-da1d335321e3,Univ of Hawaii at Manoa,HI,,78.3,1,8,4,0,0,UniversityTutor,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,Univ of Hawaii at Manoa financial accounting exam,Univ of Hawaii at Manoa accounting tutoring,8,universitytutor.com; scribd.com; coursehero.com; quizlet.com; princetonreview.com; tutorselect.com; wyzant.com; studocu.com,high
99517fab-c7e6-4267-9af4-c26726960518,Valencia College,FL,,78.3,1,5,4,3,0,peopleadmin.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,peopleadmin.com,peopleadmin.com accounting,Valencia College financial accounting exam,Valencia College accounting tutoring,8,peopleadmin.com; richmondbizsense.com; cliffsnotes.com; wizeprep.com; studocu.com,high
408b44a5-1704-40d5-965d-dc02cb78f55c,The University of Texas at Dallas,TX,ACCT 2301,78.2,1,20,18,4,3,acct2301.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct2301.com,acct2301.com accounting,ACCT 2301 exam 1,ACCT 2301 practice exam,13,varsitytutors.com; universitytutor.com; frogtutoring.com; cliffsnotes.com; tx.cpa; gleim.com; acct2301.com; atmtutoring.com,high
1ad51593-c384-497f-9c1d-ea8afb34d5b5,Texas State University,TX,ACC 2361,78,1,12,12,4,4,acc2361.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,acc2361.com,acc2361.com accounting,ACC 2361 exam 1,ACC 2361 practice exam,13,frogtutoring.com; varsitytutors.com; quizlet.com; studysoup.com; coursehero.com; docsity.com; acc2361.com; scribd.com,high
8bdfbb11-8b2a-489c-aa45-884feeb84bef,Boston College Chestnut,MA,,77.8,1,5,4,0,0,Wyzant,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,Boston College Chestnut financial accounting exam,Boston College Chestnut accounting tutoring,8,wyzant.com; teacheron.com; scribd.com; springer.com; emerald.com,high
13864a8e-31cc-45e2-a81d-5e54f623ab35,Univ No Carolina Greensboro,NC,ACC 201,77.7,1,19,12,5,3,acc201uky.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,acc201uky.com,acc201uky.com accounting,ACC 201 exam 1,ACC 201 practice exam,13,collegeboundlearningcenter.com; scribd.com; princetonreview.com; coursehero.com; acc201uky.com; unlvbap.org; teacheron.com; emaze.com,high
8084398c-7b9c-40d9-8271-f3efc47ba142,University of Utah Salt Lake,UT,,77.7,1,6,4,1,0,studee.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,studee.com,studee.com accounting,University of Utah Salt Lake financial accounting exam,University of Utah Salt Lake accounting tutoring,8,wyzant.com; studee.com; accp.com; edu.tw; springer.com; jhoponline.com,high
e6b5ba83-78a8-4275-b758-d5f630bc1d18,University of Illinois,IL,,77.2,1,17,14,2,0,bufftutor.com,LOCAL_CAMPUS_TUTORING,$20; $20/hr; $100/hr,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,University of Illinois financial accounting exam,University of Illinois accounting tutoring,8,frogtutoring.com; princetonreview.com; varsitytutors.com; universitytutor.com; ilboe.org; becker.com; wyzant.com; studocu.com,high
48009020-daf1-4ce3-9c79-07abbf229b90,University of Notre Dame Notre,IN,ACCT 20100,77.2,1,11,9,1,1,Studocu,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,aralia.com,aralia.com accounting,ACCT 20100 exam 1,ACCT 20100 practice exam,13,quizlet.com; coursehero.com; boilerclasses.com; stuvia.com; studocu.com; aralia.com; springer.com; utcle.org,high
0f40f287-100d-4ec3-a951-1e3b40486a8f,University of St. Thomas-MN St.,MN,,77,1,6,3,2,0,trabajo.org,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,Knack,Knack accounting,University of St. Thomas-MN St. financial accounting exam,University of St. Thomas-MN St. accounting tutoring,8,varsitytutors.com; scribd.com; joinknack.com; trabajo.org; proquest.com; zenithadvisors.net,high
0f207a42-7b5b-46f3-8d9b-7b753a0451fe,Oregon State University,OR,BA 211Z,76.9,1,12,9,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,BA 211Z exam 1,BA 211Z practice exam,13,osubap.com; frogtutoring.com; studocu.com; coursehero.com; quizlet.com; cliffsnotes.com; docsity.com; universitytutor.com,high
cfd87c76-6af7-4e32-b53a-6c091f19f179,University of Arizona,AZ,ACCT 200,76.8,1,19,17,5,4,acct200ku.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,Wize Prep,Wize Prep accounting,ACCT 200 exam 1,ACCT 200 practice exam,13,universitytutor.com; superprof.com; frogtutoring.com; quizlet.com; coursehero.com; docsity.com; wizeprep.com; cliffsnotes.com,high
0313357b-f044-49dc-b64c-5b4429ace2ca,Northern Arizona University,AZ,ACC 255,76.5,1,17,10,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACC 255 exam 1,ACC 255 practice exam,13,frogtutoring.com; superprof.com; coursehero.com; princetonreview.com; docsity.com; tutorocean.com; straighterline.com; quizlet.com,high
e432f3bb-ed53-4567-95df-0b2a384a23f5,Uof Missouri - Columbia,MO,,76.4,1,12,10,0,0,Becker,EXAM_PREP_PLATFORM,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,Becker,Becker accounting,Uof Missouri - Columbia financial accounting exam,Uof Missouri - Columbia accounting tutoring,8,scribd.com; madisonwest61.com; studysoup.com; coursehero.com; docsity.com; becker.com; quizlet.com; varsitytutors.com,high
1f5cee7a-6b22-413a-bcc7-9c9235f26a75,University of Miami Coral,FL,,76.4,1,4,0,2,0,themiamihurricane.com,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,themiamihurricane.com,themiamihurricane.com accounting,University of Miami Coral financial accounting exam,University of Miami Coral accounting tutoring,8,themiamihurricane.com; berniecantens.com; princetonreview.com; unicatt.it,high
80b1c509-c9ce-4516-b831-7066588a754d,Metropolitan St Univ Denver,CO,ACC 2010,76.2,1,14,7,1,2,Wize Prep,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,Wize Prep,Wize Prep accounting,ACC 2010 exam 1,ACC 2010 practice exam,13,scribd.com; kahtea.org; uniba.it; quizlet.com; studysoup.com; coursehero.com; stuvia.com; studocu.com,high
4f988627-0f47-4341-abbc-4e48f4fc87d1,Miami Dade College,FL,,76.1,1,6,4,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,MDC financial accounting exam,MDC accounting tutoring,8,wyzant.com; frogtutoring.com; stuvia.com; joinknack.com; coursehero.com; docsity.com,high
9f980c00-1149-4376-b1b3-fd9c7e6ebd48,Miami Dade College Virtual Campu,FL,,76.1,1,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,MDC Virtual financial accounting exam,MDC Virtual accounting tutoring,8,,high
8f528d96-6ddf-4e5a-ad92-c005d2ed4c64,Portland State University,OR,,76,1,11,8,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Portland State University financial accounting exam,Portland State University accounting tutoring,8,frogtutoring.com; varsitytutors.com; universitytutor.com; coursehero.com; unotes.net; superprof.com; pbworks.com; studocu.com,high
5c6b371f-e9e3-4ca9-850b-d12533f918d5,Tarleton State University,TX,ACCT 2301,75.5,1,16,14,5,3,acct2301.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct2301.com,acct2301.com accounting,ACCT 2301 exam 1,ACCT 2301 practice exam,13,libanswers.com; frogtutoring.com; varsitytutors.com; acct2301.com; atmtutoring.com; campuslabs.com; wyzant.com; quizlet.com,high
c2dbd5ac-8dbd-4488-92da-546c361fd88e,University of Miami,FL,ACC 211,75.4,1,26,22,8,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACC 211 exam 1,ACC 211 practice exam,13,frogtutoring.com; wyzant.com; varsitytutors.com; universitytutor.com; tutorax.com; miamiherald.com; quizlet.com; princetonreview.com,high
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,,75.2,1,3,2,1,0,escholarship.org,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,escholarship.org,escholarship.org accounting,"Calif State Univ, Long Beach Long financial accounting exam","Calif State Univ, Long Beach Long accounting tutoring",8,studylib.net; escholarship.org; vaia.com,high
7d89723d-6d46-46c6-a059-e5875ff118a7,James Madison University,VA,COB 241,75.1,1,10,9,2,1,cob241.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,cob241.com,cob241.com accounting,COB 241 exam 1,COB 241 practice exam,13,frogtutoring.com; wyzant.com; cob241.com; goingconcern.com; quizlet.com; coursehero.com; universitytutor.com; docsity.com,high
c34899c1-0fcd-4a20-b9a9-5cec52734b70,The University of Texas at Arlington,TX,ACCT 2301,75,1,21,19,4,3,acct2301.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct2301.com,acct2301.com accounting,ACCT 2301 exam 1,ACCT 2301 practice exam,13,varsitytutors.com; frogtutoring.com; universitytutor.com; graduatetutor.com; quizlet.com; princetonreview.com; coursehero.com; stuvia.com,high
706dd741-cfb2-4ca6-bd3c-897471067515,Central Michigan University Mt.,MI,,74.9,1,2,1,0,0,Varsity Tutors,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,Central Michigan University Mt. financial accounting exam,Central Michigan University Mt. accounting tutoring,8,varsitytutors.com; askfilo.com,high
9af2ea11-48be-4d06-b454-7949013dbe14,University of Illinois Chicago,IL,ACTG 210,74.9,1,14,10,2,0,uicflames.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,uicflames.com,uicflames.com accounting,ACTG 210 exam 1,ACTG 210 practice exam,13,superprof.sg; coursehero.com; vaia.com; cliffsnotes.com; stuvia.com; superprof.com; uicflames.com; docsity.com,high
81eb733e-21d7-4832-88f0-ba451f07669b,University of North Georgia,GA,ACCT 2101,74.7,1,18,13,6,4,acct2101uga.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct2101uga.com,acct2101uga.com accounting,ACCT 2101 exam 1,ACCT 2101 practice exam,13,varsitytutors.com; superprof.com; solutioninn.com; coursehero.com; princetonreview.com; acct2101uga.com; scribd.com; insidehighered.com,high
fcff0e7b-1366-4dec-ad3b-0e2b82361b10,University of Memphis,TN,,74.6,1,10,7,3,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,upswing.io,upswing.io accounting,University of Memphis financial accounting exam,University of Memphis accounting tutoring,8,upswing.io; frogtutoring.com; universitytutor.com; bowietutoring.com; coursehero.com; cliffsnotes.com; wyzant.com; studysoup.com,high
92a79654-e795-47cc-9a38-3b4d03be6375,Chapman University,CA,,74.6,1,11,6,3,0,buffacademy.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,buffacademy.com,buffacademy.com accounting,Chapman University financial accounting exam,Chapman University accounting tutoring,8,buffacademy.com; varsitytutors.com; frogtutoring.com; coursehero.com; quizlet.com; docsity.com; studysoup.com; prosple.com,high
9961c567-684f-4fc4-bfea-f701a46b101d,Western Kentucky University,KY,ACCT 200,74.6,1,15,13,2,3,acct200ku.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,acct200ku.com,acct200ku.com accounting,ACCT 200 exam 1,ACCT 200 practice exam,13,princetonreview.com; vaia.com; acct200ku.com; studysoup.com; quizlet.com; cliffsnotes.com; studocu.com; gradebuddy.com,high
a348048e-fc82-46b7-a488-22b20e51e009,Uof Alabama at Birmingham,AL,,74.4,1,13,10,4,0,uwca.org,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Uof Alabama at Birmingham financial accounting exam,Uof Alabama at Birmingham accounting tutoring,8,varsitytutors.com; frogtutoring.com; wyzant.com; uwca.org; princetonreview.com; coursehero.com; tutors.com; uabsports.com,high
f9afaeba-e3f8-408d-a788-65c30fb954ab,University of Dayton,OH,,74.4,1,11,6,5,0,manhattanreview.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,manhattanreview.com,manhattanreview.com accounting,University of Dayton financial accounting exam,University of Dayton accounting tutoring,8,wyzant.com; manhattanreview.com; applyboard.com; princetonreview.com; coursehero.com; studocu.com; quizlet.com; superprof.com,high
9619e982-14a0-4a2a-b768-75a1443715ff,Sam Houston State University,TX,ACCT 2301,74.2,1,17,15,5,3,acct2301.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct2301.com,acct2301.com accounting,ACCT 2301 exam 1,ACCT 2301 practice exam,13,insidehighered.com; peopleadmin.com; varsitytutors.com; jobright.ai; frogtutoring.com; coursehero.com; quizlet.com; acct2301.com,high
54ad536d-986b-4f87-893b-2a3d5fdcc743,Rowan University,NJ,ACC 03210,74,1,14,7,5,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,rowanblog.com,rowanblog.com accounting,ACC 03210 exam 1,ACC 03210 practice exam,13,rowanblog.com; studysoup.com; coursehero.com; princetonreview.com; frogtutoring.com; spires.co; cliffsnotes.com; wizeprep.com,high
a83c1c6d-af52-45f2-99aa-ebf765272bf1,Bryant University,RI,,74,1,5,2,0,1,Course Hero,NOTES_MARKETPLACE,,HIGH,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,Bryant University financial accounting exam,Bryant University accounting tutoring,8,varsitytutors.com; wyzant.com; coursehero.com; studysoup.com; princetonreview.com,high
3d62ef87-3f1a-4060-826c-97586e2d3ede,Northeastern University,MA,ACCT 1201,73.8,1,17,17,4,2,Wize Prep,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,Wize Prep,Wize Prep accounting,ACCT 1201 exam 1,ACCT 1201 practice exam,13,wyzant.com; varsitytutors.com; tutorocean.com; joinknack.com; coursehero.com; studocu.com; scribd.com; wizeprep.com,high
99b0c569-e225-48ba-8f76-e506192efce2,Fairfield University,CT,,73.6,1,7,5,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Fairfield University financial accounting exam,Fairfield University accounting tutoring,8,frogtutoring.com; superprof.ng; wyzant.com; princetonreview.com; studocu.com; superprof.com; coursehero.com,high
3f5fcb44-a23c-4fd4-97b6-c52555db9c3e,"University of Nevada, Reno",NV,,73.4,1,12,10,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,"University of Nevada, Reno financial accounting exam","University of Nevada, Reno accounting tutoring",8,universitytutor.com; superprof.com; coursehero.com; quizlet.com; studysoup.com; frogtutoring.com; tutorocean.com; wyzant.com,high
cb524a76-1b2c-43b3-a9cd-4bec051cd146,University of San Diego San,CA,,73.4,1,2,1,1,0,oceandiscoveryinstitute.org,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,oceandiscoveryinstitute.org,oceandiscoveryinstitute.org accounting,University of San Diego San financial accounting exam,University of San Diego San accounting tutoring,8,oceandiscoveryinstitute.org; apa.org,high
