campus,chapter,council,candidate_legal_name,candidate_ein,candidate_city,candidate_state,candidate_entity_type,match_score,match_confidence,name_evidence,location_evidence,group_exemption_evidence,designation_evidence,recommended_action,source
University of Texas at Austin,Delta Delta Delta,Panhellenic,PHI ETA HOUSE CORPORATION OF DELTA DELTA DELTA SORORITY,237328233,LUBBOCK,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,FORT WORTH DELTA DELTA DELTA ALUMNAE CHARITIES,264761468,DALLAS,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,471824672,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,THETA EPSILON CHAPTER HOUSE CORPORATION OF DELTA DELTA DELTA,742238155,GEORGETOWN,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,752483087,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Phi Epsilon,IFC,SIGMA PHI EPSILON NEW YORK CHI ALUMNI ASSOCIATION INC,262710856,HOUSTON,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Phi Epsilon,IFC,EAST CAROLINA COLLEGE ALUMNI CORPORATION OF SIGMA PHI EPSILON,566054158,DALLAS,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Phi Epsilon,IFC,TEXAS KAPPA ALUMNI CORPORATION OF SIGMA PHI EPSILON,922575416,ARLINGTON,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Order,IFC,KAPPA ALPHA ORDER-GAMMA SIGMA HOUSING CORP,751663604,AMARILLO,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Order"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE COPORATION,202313857,DALLAS,TX,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,THETA UPSILON HOUSE CORPORATION OF DELTA DELTA DELTA FRATERNITY,237438731,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,316050901,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,ST LOUIS ALUMNAE CHAPTER OF DELTA DELTA DELTA,472220370,DALLAS,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA FRATERNITY BETA TAU HOUSE CORPORATION,741997526,WACO,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA FOUNDATION,752184529,DALLAS,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,752551811,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NHC,900333492,DALLAS,TX,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CO,261281946,DALLAS,TX,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,HARRIET F ERICH FBO DELTA DELTA DELTA FOUNDATION,597254730,DALLAS,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,752483083,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,752483098,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,811424977,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORP,900333493,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Chi Omega,Panhellenic,THETA KAPPA BUILDING ASSOCIATION OF CHI OMEGA,741930958,WACO,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Chi Omega,Panhellenic,UPSILON ZETA BUILDING ASSOCIATION OF CHI OMEGA,752290669,AMARILLO,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,752616311,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORP,900333484,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,900406082,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
University of Texas at Austin,Alpha Chi Omega,Panhellenic,ALPHA CHI OMEGA HOUSE CORPORATION,746065520,HOUSTON,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Alpha Chi Omega,Panhellenic,ALPHA CHI OMEGA HOUSE CORPORATION,756038087,LUBBOCK,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Chi Omega,Panhellenic,PSI ZETA OF CHI OMEGA HOUSING CORP ENRICHMENT FUND INC,394013011,HOUSTON,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Chi Omega,Panhellenic,SIGMA ZETA HOUSE CORPORATION CHI OMEGA,751612804,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Chi Omega,Panhellenic,CHI OMEGA EDUCATIONAL CORPORATION OF TEXAS CHRISTIAN UNIVERSITY,756028018,FORT WORTH,TX,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Sigma,IFC,TEXAS KAPPA SIGMA EDUCATIONAL FOUNDATION INC,741380362,FORT WORTH,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Delta Delta,Panhellenic,THETA MU HOUSE CORPORATION OF DELTA DELTA DELTA,936032236,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Chi Omega,Panhellenic,HOUSTON N SUBURBAN CHI OMEGA ALUMNA E FOUNDATION,413095941,SPRING,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Chi Omega,Panhellenic,PSI ZETA OF CHI OMEGA BUILDING ASSOCIATION INC,741907887,HOUSTON,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Chi Omega,Panhellenic,XI KAPPA OF CHI OMEGA HOUSE CORP,741932980,COLLEGE STA,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Chi Omega,Panhellenic,EPSILON ZETA CHAPTER OF CHI OMEGA HOUSING CORPORATION,752114962,LUFKIN,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Alpha Delta Pi,Panhellenic,DALLAS ALPHA DELTA PI FOUNDATION,752011213,DALLAS,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Psi,NPHC,ARLINGTON-GRAND PRAIRIE ALUMNI CHAP OF KAPPA ALPHA PSI FRAT INC,232452759,GRAND PRAIRIE,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Psi,NPHC,HOUSTON TX ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,237279489,HOUSTON,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Psi,NPHC,SAN ANTONIO KAPPA ALPHA PSI EDUCATION FOUNDATION,742502511,SAN ANTONIO,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Psi,NPHC,FORT WORTH ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INCORPORATED,752755600,FORT WORTH,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Phi Delta Theta,IFC,CORPUS CHRISTI PHI DELTA THETA ALUMNI CLUB,331697174,BROWNWOOD,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Delta Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Alpha Delta Pi,Panhellenic,EPSILON EPSILON CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION INC,237062202,LUBBOCK,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Alpha Delta Pi,Panhellenic,DELTA MU HOUSING CORPORATION OF ALPHA DELTA PI,237200232,HUNTSVILLE,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Alpha Delta Pi,Panhellenic,EPSILON ZETA CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,742356060,NEW BRAUNFELS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Psi,NPHC,BEAUMONT ALUMNI CHPT KAPPA ALPHA PSI GUIDE RIGHT SCHLRP END FDN INC,760446663,BEAUMONT,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Psi,NPHC,FRISCO TX ALUMNI CHAPTER OF KAPPA ALPHA PSI INCORPORATED,920575785,FRISCO,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Alpha Delta Pi,Panhellenic,DALLAS ALUMNAE ASSOCIATION OF ALPHA DELTA PI,452970462,DALLAS,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Alpha Delta Pi,Panhellenic,ALPHA ZETA BUILDING CORPORATION OF ALPHA DELTA PI SORORITY,756035752,CARROLLTON,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Psi,NPHC,GALVESTON ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INCORPORATED,237279474,GALVESTON,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Psi,NPHC,KILLEEN-FORT HOOD KAPPA ALPHA PSI EDUCATION & LEADERSHIP FOUNDATION,465422525,KILLEEN,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Psi,NPHC,ZETA BETA ALUMNI ASSOCIATION KAPPA ALPHA PSI,832266529,SPRING,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Psi,NPHC,DENTON-LEWISVILLE ALUMNI CHAPTER OF KAPPA ALPHA PSI,854195732,FLOWER MOUND,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Pi Kappa Alpha,IFC,THETA NU ALUMNI ASSOCIATION OF THE PI KAPPA ALPHA FRATERNITY INC,264345923,HASLET,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Chi,IFC,TAMU-C SIGMA CHI HOUSING CORP,542186396,COMMERCE,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Chi,IFC,ETA IOTA CHAPTER OF SIGMA CHI EDUCATIONAL FOUNDATION,451773285,DALLAS,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Chi,IFC,AGGIE SIGMA CHI HOUSE CORPORATION,742380249,HOUSTON,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Alpha Tau Omega,IFC,ALPHA TAU OMEGA HOUSING CORPORATION OF ETA IOTA CHAPTER,300517788,NACOGDOCHES,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Tau Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Gamma,Panhellenic,DELTA GAMMA FOUNDATION OF DALLAS INC,237253551,DALLAS,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Gamma,Panhellenic,DELTA GAMMA HOUSE CORPORATION OF DELTA DELTA,620961739,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Chi,IFC,TEXAS TECH DELTA CHI HOUSING CORPORATION,462382493,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Chi,IFC,TARLETON DELTA CHI HOUSING CORPORATION,932371520,PLANO,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Chi,IFC,ZETA ETA CHAPTER OF SIGMA CHI FRATERNITY HOUSE CORP,542186395,COMMERCE,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Chi,IFC,SIGMA CHI HOUSE CORP OF DALLAS,751889058,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Delta Gamma,Panhellenic,HOUSTON DELTA GAMMA FOUNDATION,237259903,HOUSTON,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Kappa Gamma,Panhellenic,DELTA PSI HOUSE ASSOCIATION OF KAPPA KAPPA GAMMA FRATERNITY,237189490,LUBBOCK,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Kappa Gamma,Panhellenic,KAPPA KAPPA GAMMA CHARITABLE FOUNDATION,742128158,HOUSTON,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Zeta Tau Alpha,Panhellenic,GAMMA GAMMA HOUSE CORPORATION ZETA TAU ALPHA FRATERNITY,741484275,EL PASO,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Zeta Tau Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Beta Upsilon Chi,IFC,BETA UPSILON CHI FOUNDATION OPERATIONAL,811841871,FORT WORTH,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Beta Upsilon Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Kappa Gamma,Panhellenic,EPSILON ALPHA HOUSE ASSOCIATION OF KAPPA KAPPA GAMMA FRATERNITY,756024415,FORT WORTH,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Kappa Gamma,Panhellenic,SAN ANTONIO CHAPTER KAPPA KAPPA GAMMA ALUMNI FOUNDATION,813927780,SAN ANTONIO,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Kappa Gamma,Panhellenic,DALLAS ALUMNAE ASSOCIATION KAPPA KAPPA GAMMA FOUNDATION INC,751897862,DALLAS,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Kappa Gamma,Panhellenic,GAMMA PHI CHAPTER HOUSE ASSOCIATION OF KAPPA KAPPA GAMMA FRATERNITY,756038146,DALLAS,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Theta Chi,IFC,ZETA ALPHA ALUMNI CHAPTER OF THETA CHI,823253313,FLOWER MOUND,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Theta Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Delta,Panhellenic,ZETA ALPHA HOUSE CORPORATION OF KAPPA DELTA SORORITY A VIRGINIA,752182713,LAMESA,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Theta,Panhellenic,EPSILON EPSILON HOUSE CORPORATION OF KAPPA ALPHA THETA FRATERNITY,741858476,WACO,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Theta Chi,IFC,DELTA PHI CHAPTER OF THETA CHI FRATERNITY ALUMNI HOUSING,900239693,DALLAS,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Theta Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Nu,IFC,HOUSING CORPORATION OF ETA TAU CHAPTER OF SIGMA NU FRATERNITY,742513003,SEGUIN,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Nu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Delta,Panhellenic,ETA ALPHA HOUSE CORPORATION OF KAPPA DELTA SORORITY,742930349,COLLEGE STA,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Theta Chi,IFC,DELTA MU ALUMNI ASSOCIATION OF THETA CHI FRATERNITY,881484549,CEDAR PARK,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Theta Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Nu,IFC,ZETA PI CHAPTER SIGMA NU FRATERNITY HOUSING CORPORATION,237335405,ALEDO,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Nu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Nu,IFC,ZETA CHI OF SIGMA NU HOME ASSOCIATION OF HOUSTON,741535172,BELLAIRE,TX,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Sigma Nu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Kappa Alpha Theta,Panhellenic,KAPPA ALPHA THETA DALLAS AULNNAE FOUNDATION,751838785,DALLAS,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Pi Beta Phi,Panhellenic,PI BETA PHI HOUSE CORPORATION OF LUBBOCK TEXAS,752098979,LUBBOCK,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Pi Beta Phi,Panhellenic,SAN ANTONIO PI BETA PHI ALUMNAE CLUB FOUNDATION,271277550,SAN ANTONIO,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Pi Beta Phi,Panhellenic,PI BETA PHI TX ZETA HOUSE CORP,742226228,WACO,TX,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
